City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Umm Lajj,SA,2021-11-22 17:20:44,25.0213,37.2685,74.91,50,0,18.72
295,Wloszczowa,PL,2021-11-22 17:20:45,50.8526,19.9659,45.66,69,100,8.1
296,Atbasar,KZ,2021-11-22 17:20:45,51.8,68.3333,31.08,96,100,20.83
297,Winneba,GH,2021-11-22 17:20:45,5.3511,-0.6231,82.58,77,63,10.69
298,Coihaique,CL,2021-11-22 17:20:46,-45.5752,-72.0662,62.55,45,40,9.22
299,Khandyga,RU,2021-11-22 17:19:47,62.6667,135.6,-36.8,100,42,0.58
300,Namie,JP,2021-11-22 17:20:46,37.4833,141.0,53.96,75,100,9.8
301,Ocampo,MX,2021-11-22 17:20:46,21.65,-101.5,60.15,52,7,10.22
302,Salalah,OM,2021-11-22 17:20:46,17.0151,54.0924,80.69,61,0,6.91
303,The Valley,AI,2021-11-22 17:20:47,18.217,-63.0578,87.66,69,40,11.5
304,Astara,AZ,2021-11-22 17:20:47,38.5,48.6667,41.7,79,3,2.84
305,Catamarca,AR,2021-11-22 17:20:44,-28.4696,-65.7852,99.77,31,84,4.0
306,Alofi,NU,2021-11-22 17:20:47,-19.0595,-169.9187,66.09,100,40,1.14
307,Khamgaon,IN,2021-11-22 17:20:48,20.6833,76.5667,82.99,57,100,2.1
308,Vao,NC,2021-11-22 17:20:48,-22.6667,167.4833,73.69,79,77,5.23
309,Praia,CV,2021-11-22 17:20:49,14.9215,-23.5087,84.74,54,20,14.97
310,San Jose,US,2021-11-22 17:18:16,37.3394,-121.895,65.73,63,20,4.61
311,Kimbe,PG,2021-11-22 17:20:49,-5.5502,150.1429,74.73,90,0,3.0
312,Dawlatabad,AF,2021-11-22 17:20:50,36.4141,64.9053,56.52,36,4,4.94
313,Yerbogachen,RU,2021-11-22 17:20:50,61.2767,108.0108,-10.32,93,35,6.8
314,Plettenberg Bay,ZA,2021-11-22 17:20:50,-34.0527,23.3716,62.47,91,100,9.64
315,Marsa Matruh,EG,2021-11-22 17:20:50,31.3525,27.2453,66.51,54,37,2.04
316,Warangal,IN,2021-11-22 17:20:51,18.0,79.5833,77.58,80,79,1.36
317,Mahibadhoo,MV,2021-11-22 17:20:51,3.7833,72.9667,81.82,77,38,16.58
318,Barra Do Garcas,BR,2021-11-22 17:20:51,-15.89,-52.2567,91.98,62,75,3.44
319,Norman Wells,CA,2021-11-22 17:20:52,65.282,-126.8329,-9.54,98,97,0.63
320,Haimen,CN,2021-11-22 17:20:52,23.1935,116.6142,58.89,63,100,11.83
321,Tutoia,BR,2021-11-22 17:20:53,-2.7619,-42.2744,91.38,61,46,10.09
322,Algiers,DZ,2021-11-22 17:20:49,36.7525,3.042,55.22,88,40,4.61
323,Pansoy,PH,2021-11-22 17:21:53,13.1825,122.5989,78.24,84,49,8.37
324,Ilam,NP,2021-11-22 17:21:53,26.9167,87.9167,56.07,88,54,2.13
325,Grindavik,IS,2021-11-22 17:21:54,63.8424,-22.4338,44.55,93,90,27.63
326,Tiksi,RU,2021-11-22 17:21:54,71.6872,128.8694,-8.12,98,100,8.21
327,Chokurdakh,RU,2021-11-22 17:21:08,70.6333,147.9167,-17.36,100,100,3.09
328,Inhambane,MZ,2021-11-22 17:21:54,-23.865,35.3833,76.98,78,75,8.05
329,Faanui,PF,2021-11-22 17:21:55,-16.4833,-151.75,79.05,80,17,7.27
330,Mahebourg,MU,2021-11-22 17:21:55,-20.4081,57.7,77.29,78,40,3.44
331,Ostra,IT,2021-11-22 17:21:56,43.6139,13.1582,55.06,75,98,1.01
332,Bowmore,US,2021-11-22 17:21:56,34.9421,-79.3031,57.88,93,90,1.01
333,Guanica,PR,2021-11-22 17:21:56,17.9716,-66.908,88.21,67,82,5.99
334,Dvinskoy,RU,2021-11-22 17:21:57,62.1535,45.1175,25.03,95,100,8.72
335,Naustdal,NO,2021-11-22 17:21:57,61.509,5.7168,46.96,97,100,0.76
336,Tankhoy,RU,2021-11-22 17:21:57,51.5528,105.1306,23.23,78,100,6.73
337,Suffolk,US,2021-11-22 17:21:58,40.8668,-72.7996,52.9,82,20,5.99
338,Aosta,IT,2021-11-22 17:21:58,45.7667,7.4167,34.99,92,96,1.92
339,Kenora,CA,2021-11-22 17:21:59,49.8167,-94.4337,17.58,79,75,6.91
340,Falakata,IN,2021-11-22 17:21:59,26.5208,89.2055,64.98,86,14,4.41
341,Myitkyina,MM,2021-11-22 17:21:59,25.3833,97.4,65.48,84,13,2.68
342,Pocatello,US,2021-11-22 17:22:00,42.8713,-112.4455,39.67,70,20,3.0
343,Shubarshi,KZ,2021-11-22 17:22:00,48.5872,57.1869,39.85,90,94,20.02
344,Tete,MZ,2021-11-22 17:22:00,-16.1564,33.5867,93.2,34,54,5.55
345,Aloleng,PH,2021-11-22 17:22:01,16.1307,119.7824,81.9,78,56,12.82
346,Susanville,US,2021-11-22 17:22:01,40.4163,-120.653,41.09,62,0,1.1
347,Garden City,US,2021-11-22 17:22:01,42.3256,-83.331,37.31,56,40,8.99
348,Assiniboia,CA,2021-11-22 17:22:02,49.6334,-105.9845,37.31,60,96,4.61
349,Sibolga,ID,2021-11-22 17:22:02,1.7427,98.7792,76.15,89,46,2.59
350,Rocha,UY,2021-11-22 17:22:03,-34.4833,-54.3333,95.34,18,36,17.58
351,Sao Jose Da Coroa Grande,BR,2021-11-22 17:22:03,-8.8978,-35.1478,84.69,63,59,12.39
352,Buzmeyin,TM,2021-11-22 17:22:03,38.0507,58.2056,51.53,58,75,6.91
353,Velikiy Ustyug,RU,2021-11-22 17:22:04,60.7644,46.3106,24.62,89,100,11.72
354,Coron,PH,2021-11-22 17:22:04,11.9986,120.2043,78.51,87,43,2.33
355,Yara,CU,2021-11-22 17:22:05,20.2753,-76.9533,85.8,56,25,5.55
356,Ayagoz,KZ,2021-11-22 17:22:05,47.9714,80.4392,24.22,94,54,10.65
357,Gat,IL,2021-11-22 17:21:04,31.61,34.7642,63.81,58,3,0.18
358,Ouidah,BJ,2021-11-22 17:22:05,6.3631,2.0851,78.66,74,100,10.11
359,Fortuna,US,2021-11-22 17:22:06,40.5982,-124.1573,52.93,73,1,7.0
360,Flinders,AU,2021-11-22 17:22:06,-34.5833,150.8552,63.18,89,86,1.01
361,Tupiza,BO,2021-11-22 17:22:06,-21.45,-65.7167,80.35,21,16,17.18
362,Villazon,BO,2021-11-22 17:22:07,-22.0866,-65.5942,71.53,24,58,9.42
363,Westport,US,2021-11-22 17:22:07,41.1415,-73.3579,52.74,70,20,1.01
364,Berlevag,NO,2021-11-22 17:22:07,70.8578,29.0864,24.75,80,75,11.5
365,Khatanga,RU,2021-11-22 17:22:08,71.9667,102.5,-6.39,76,13,19.93
366,Padang,ID,2021-11-22 17:22:08,-0.9492,100.3543,75.25,80,99,3.78
367,La Ronge,CA,2021-11-22 17:18:30,55.1001,-105.2842,16.05,86,90,10.36
368,Mastic Beach,US,2021-11-22 17:22:09,40.7668,-72.8521,53.02,81,20,1.01
369,Coquimbo,CL,2021-11-22 17:22:09,-29.9533,-71.3436,64.13,67,75,11.5
370,Newcastle,AU,2021-11-22 17:19:36,-32.9272,151.7765,64.81,96,40,4.61
371,College,US,2021-11-22 17:23:09,64.8569,-147.8028,3.15,67,75,16.11
372,Tecoanapa,MX,2021-11-22 17:21:16,16.5167,-98.75,84.96,59,11,4.81
373,Uinskoye,RU,2021-11-22 17:23:10,56.8817,56.5813,23.67,92,98,11.83
374,Kavieng,PG,2021-11-22 17:23:10,-2.5744,150.7967,83.07,73,96,14.25
375,Rio Grande,BR,2021-11-22 17:23:11,-32.035,-52.0986,98.71,40,5,7.99
376,Presidente Dutra,BR,2021-11-22 17:23:11,-5.29,-44.49,87.15,56,66,4.09
377,Miranda,CO,2021-11-22 17:23:11,3.2499,-76.2281,80.65,72,56,3.69
378,Kangaatsiaq,GL,2021-11-22 17:23:12,68.3065,-53.4641,25.34,59,100,13.65
379,Tirumullaivasal,IN,2021-11-22 17:23:12,11.2333,79.8333,80.47,85,100,9.33
380,Andenes,NO,2021-11-22 17:23:12,69.3143,16.1194,28.38,86,0,14.97
381,Kaeo,NZ,2021-11-22 17:23:13,-35.1,173.7833,63.32,90,92,5.79
382,Port Moresby,PG,2021-11-22 17:23:13,-9.4431,147.1797,74.62,94,20,5.75
383,At-Bashi,KG,2021-11-22 17:23:14,41.1702,75.8106,22.39,49,5,2.91
384,Cherskiy,RU,2021-11-22 17:23:14,68.75,161.3,-32.64,100,10,2.13
385,Axim,GH,2021-11-22 17:23:14,4.8699,-2.2405,82.36,76,70,7.02
386,Menongue,AO,2021-11-22 17:23:15,-14.6585,17.691,70.11,59,100,3.87
387,Zhigansk,RU,2021-11-22 17:23:15,66.7697,123.3711,-29.29,99,99,6.4
388,Saint-Pierre,RE,2021-11-22 17:23:15,-21.3393,55.4781,76.68,76,0,5.75
389,Kedrovyy,RU,2021-11-22 17:23:16,56.1667,91.8167,32.41,71,100,10.18
390,Tarko-Sale,RU,2021-11-22 17:23:16,64.9225,77.785,15.75,95,100,14.47
391,Baghdad,IQ,2021-11-22 17:23:16,33.3406,44.4009,60.71,59,0,5.75
392,Wajid,SO,2021-11-22 17:23:17,3.8093,43.2471,88.56,30,94,8.34
393,Verkhoyansk,RU,2021-11-22 17:23:17,67.5447,133.385,-18.54,100,96,2.46
394,Koulikoro,ML,2021-11-22 17:23:17,14.0,-7.75,94.57,12,79,11.43
395,Marawi,PH,2021-11-22 17:23:18,7.9986,124.2928,67.64,96,100,0.56
396,Sao Filipe,CV,2021-11-22 17:23:18,14.8961,-24.4956,81.12,67,9,10.78
397,Windhoek,NA,2021-11-22 17:23:18,-22.5594,17.0832,79.29,7,0,10.36
398,Huangnihe,CN,2021-11-22 17:23:18,43.5583,128.0239,12.96,86,100,20.09
399,Clyde River,CA,2021-11-22 17:23:19,70.4692,-68.5914,8.83,92,90,6.91
400,Mahanoro,MG,2021-11-22 17:23:19,-19.9,48.8,75.31,85,54,6.06
401,Xichang,CN,2021-11-22 17:23:19,27.8964,102.2634,42.35,96,100,3.2
402,Victoria Point,AU,2021-11-22 17:23:20,-27.5833,153.3,69.15,92,18,1.01
403,Burnie,AU,2021-11-22 17:23:20,-41.0667,145.9167,52.88,81,100,10.96
404,Okato,NZ,2021-11-22 17:23:20,-39.2,173.8833,50.68,90,12,5.91
405,Narasannapeta,IN,2021-11-22 17:23:21,18.4167,84.05,77.36,88,32,1.66
406,Awjilah,LY,2021-11-22 17:23:21,29.1081,21.2869,68.16,45,1,7.96
407,Salta,AR,2021-11-22 17:20:31,-24.7859,-65.4117,94.57,29,75,4.0
408,Nalvo,PH,2021-11-22 17:23:21,16.8096,120.5108,72.73,87,23,3.69
409,Caldwell,US,2021-11-22 17:23:22,43.6629,-116.6874,40.91,80,40,0.0
410,Chizhou,CN,2021-11-22 17:23:22,30.6578,117.4831,38.52,54,74,3.02
411,Buraydah,SA,2021-11-22 17:23:22,26.326,43.975,70.25,28,1,11.48
412,Semey,KZ,2021-11-22 17:23:23,50.4111,80.2275,29.21,76,47,18.95
413,Soyo,AO,2021-11-22 17:23:23,-6.1349,12.3689,82.45,81,93,9.82
414,Kysyl-Syr,RU,2021-11-22 17:23:23,63.8986,122.7617,-24.36,100,95,3.6
415,Rosarito,MX,2021-11-22 17:23:23,32.3333,-117.0333,82.42,26,70,5.35
416,Trojan,PL,2021-11-22 17:23:24,53.7897,20.2404,34.68,76,25,0.54
417,Pokrovskoye,RU,2021-11-22 17:23:24,47.4157,38.8971,50.81,85,81,8.03
418,Contai,IN,2021-11-22 17:23:24,21.7786,87.7536,75.42,73,3,2.3
419,Dulce Grande,MX,2021-11-22 17:24:25,23.0,-102.1667,64.74,41,17,13.15
420,Mattru,SL,2021-11-22 17:24:25,7.6244,-11.8332,89.35,54,30,3.31
421,Comodoro Rivadavia,AR,2021-11-22 17:24:25,-45.8667,-67.5,53.46,43,20,8.05
422,Itacoatiara,BR,2021-11-22 17:24:26,-3.1431,-58.4442,87.35,59,100,3.38
423,Bandarbeyla,SO,2021-11-22 17:24:26,9.4942,50.8122,78.75,72,100,15.99
424,Touros,BR,2021-11-22 17:24:26,-5.1989,-35.4608,88.7,62,96,15.75
425,Sinnamary,GF,2021-11-22 17:24:27,5.3833,-52.95,84.13,70,80,8.21
426,Xinzhi,CN,2021-11-22 17:24:27,36.4989,111.7047,32.54,20,0,2.71
427,Jamsa,FI,2021-11-22 17:24:27,61.8642,25.19,27.34,82,96,6.04
428,Corlu,TR,2021-11-22 17:24:28,41.1592,27.8,51.78,82,75,6.91
429,Yamada,JP,2021-11-22 17:24:28,39.4667,141.95,48.33,72,100,6.08
430,Candido Mendes,BR,2021-11-22 17:24:28,-1.4467,-45.7167,91.02,46,82,8.32
431,Krasnorechenskiy,RU,2021-11-22 17:24:29,44.6265,135.3532,9.7,89,82,16.84
432,Kargopol,RU,2021-11-22 17:24:29,61.5071,38.9456,17.06,89,88,10.51
433,Sept-Iles,CA,2021-11-22 17:20:04,50.2001,-66.3821,42.06,96,90,5.99
434,Sharjah,AE,2021-11-22 17:24:30,25.3573,55.4033,82.38,57,0,3.44
435,Rokytne,UA,2021-11-22 17:24:30,51.2796,27.214,36.34,71,100,4.32
436,Bereda,ES,2021-11-22 17:24:30,43.2686,-7.5406,49.01,100,100,10.85
437,Lichinga,MZ,2021-11-22 17:24:30,-13.3128,35.2406,77.09,47,69,5.75
438,Namibe,AO,2021-11-22 17:24:31,-15.1961,12.1522,71.1,73,84,8.88
439,Camabatela,AO,2021-11-22 17:24:31,-8.1881,15.375,65.88,86,92,1.21
440,Pahrump,US,2021-11-22 17:21:01,36.2083,-115.9839,60.17,24,0,1.16
441,Sechura,PE,2021-11-22 17:24:32,-5.5569,-80.8222,75.06,58,72,10.96
442,Vestmannaeyjar,IS,2021-11-22 17:24:33,63.4427,-20.2734,49.19,87,90,32.21
443,Magelang,ID,2021-11-22 17:24:33,-7.4706,110.2178,76.01,99,100,1.99
444,Gurupi,BR,2021-11-22 17:24:33,-11.7292,-49.0686,88.38,57,85,5.5
445,Pacific Grove,US,2021-11-22 17:19:38,36.6177,-121.9166,68.41,45,1,1.01
446,Actopan,MX,2021-11-22 17:24:34,20.2667,-98.9333,60.24,71,98,4.76
447,Iralaya,HN,2021-11-22 17:24:34,15.0,-83.2333,82.58,65,98,8.95
448,Ixtapa,MX,2021-11-22 17:24:34,20.7,-105.2,81.63,51,40,4.61
449,San Juan,AR,2021-11-22 17:24:35,-31.5375,-68.5364,92.17,22,0,23.64
450,Flin Flon,CA,2021-11-22 17:24:35,54.7682,-101.865,8.44,78,90,8.05
451,Anori,BR,2021-11-22 17:24:36,-3.7728,-61.6442,91.44,51,73,5.1
452,Banjar,ID,2021-11-22 17:24:36,-8.19,114.9675,80.46,89,95,2.04
453,Wilmington,US,2021-11-22 17:20:22,34.2257,-77.9447,67.91,84,90,8.05
454,Itarema,BR,2021-11-22 17:24:37,-2.9248,-39.9167,89.15,55,85,17.63
455,Bireun,ID,2021-11-22 17:24:37,5.203,96.7009,78.26,86,100,3.96
456,Harlingen,US,2021-11-22 17:24:37,26.1906,-97.6961,63.34,80,90,13.8
457,Piopio,NZ,2021-11-22 17:24:37,-38.4667,175.0167,45.95,99,49,1.52
458,Vanimo,PG,2021-11-22 17:24:38,-2.6741,141.3028,78.22,87,94,1.66
459,Kibala,TD,2021-11-22 17:24:38,9.1104,18.3463,82.35,54,0,0.0
460,Tual,ID,2021-11-22 17:24:39,-5.6667,132.75,83.91,72,92,6.87
461,Havre-Saint-Pierre,CA,2021-11-22 17:24:39,50.2334,-63.5986,45.19,93,90,14.97
462,Awbari,LY,2021-11-22 17:24:39,26.5921,12.7805,72.68,28,100,2.15
463,Kirkwood,US,2021-11-22 17:20:07,38.5834,-90.4068,39.27,43,75,3.0
464,Itoman,JP,2021-11-22 17:24:40,26.1247,127.6694,64.78,77,75,25.32
465,Zhaotong,CN,2021-11-22 17:24:40,27.3167,103.7167,31.86,97,100,5.75
466,Portland,US,2021-11-22 17:23:25,45.5234,-122.6762,40.89,94,75,1.99
467,Tabas,IR,2021-11-22 17:25:40,33.5959,56.9244,65.91,26,100,1.48
468,Kanigoro,ID,2021-11-22 17:25:41,-8.13,112.219,74.03,98,100,7.0
469,Kapustin Yar,RU,2021-11-22 17:25:41,48.5831,45.7372,48.4,77,93,10.8
470,Camacha,PT,2021-11-22 17:25:41,33.0833,-16.3333,69.53,83,40,10.36
471,San Cristobal,VE,2021-11-22 17:25:42,7.7669,-72.225,78.98,46,67,2.57
472,Port Blair,IN,2021-11-22 17:25:42,11.6667,92.75,81.77,82,17,8.84
473,Tuatapere,NZ,2021-11-22 17:25:42,-46.1333,167.6833,44.02,88,71,2.3
474,Barreirinhas,BR,2021-11-22 17:25:43,-2.7469,-42.8264,91.27,48,97,11.03
475,Tangier,MA,2021-11-22 17:25:43,35.7806,-5.8137,61.84,88,75,11.5
476,Leshukonskoye,RU,2021-11-22 17:25:44,64.8989,45.7622,21.45,96,100,3.18
477,Bloomingdale,US,2021-11-22 17:25:44,27.8936,-82.2404,75.11,90,90,1.99
478,Lamar,US,2021-11-22 17:25:45,33.6668,-95.5836,61.36,41,1,5.75
479,Pangai,TO,2021-11-22 17:25:46,-19.8,-174.35,75.31,88,40,0.0
480,Yeppoon,AU,2021-11-22 17:25:46,-23.1333,150.7333,65.98,84,52,2.53
481,Atar,MR,2021-11-22 17:25:46,20.5169,-13.0499,87.39,29,100,13.85
482,Olinda,BR,2021-11-22 17:25:47,-8.0089,-34.8553,87.53,62,40,9.22
483,Pangnirtung,CA,2021-11-22 17:25:47,66.1451,-65.7125,24.8,68,90,2.3
484,Muzaffarabad,PK,2021-11-22 17:25:48,34.37,73.4711,55.36,23,0,6.64
485,Tiznit,MA,2021-11-22 17:25:48,29.5833,-9.5,64.49,45,91,7.67
486,Miraflores,MX,2021-11-22 17:25:48,19.2167,-98.8083,65.16,65,33,5.17
487,Ios,GR,2021-11-22 17:25:48,36.7333,25.2833,66.06,58,88,1.99
488,Sao Gabriel Da Cachoeira,BR,2021-11-22 17:25:49,-0.1303,-67.0892,85.8,74,40,3.44
489,Rivadavia,AR,2021-11-22 17:25:49,-33.1905,-68.4608,86.47,19,0,17.81
490,Indian Head,US,2021-11-22 17:25:49,38.6001,-77.1622,54.14,62,1,1.01
491,Beyneu,KZ,2021-11-22 17:25:50,45.3167,55.2,46.17,69,25,11.88
492,Saint George,US,2021-11-22 17:22:53,37.1041,-113.5841,66.67,38,1,0.0
493,Wanning,CN,2021-11-22 17:25:50,18.8003,110.3967,68.97,85,100,15.12
494,Nieuw Amsterdam,SR,2021-11-22 17:25:50,5.8833,-55.0833,91.56,94,40,0.0
495,Alyangula,AU,2021-11-22 17:25:51,-13.8483,136.4192,82.27,74,16,5.75
496,Namwala,ZM,2021-11-22 17:25:51,-15.7504,26.4384,72.95,68,99,2.37
497,Pudozh,RU,2021-11-22 17:25:51,61.8099,36.5345,15.53,93,27,4.68
498,Damietta,EG,2021-11-22 17:25:52,31.4165,31.8133,68.9,67,26,7.78
499,Oranjemund,NA,2021-11-22 17:25:52,-28.55,16.4333,64.13,86,0,11.72
500,Suntar,RU,2021-11-22 17:25:52,62.1444,117.6319,-24.9,100,28,1.99
501,Ternate,ID,2021-11-22 17:25:52,0.8,127.4,80.13,79,100,4.81
502,Bitlis,TR,2021-11-22 17:25:53,38.5,42.25,37.26,76,1,4.83
503,Mashhad,IR,2021-11-22 17:25:53,36.297,59.6062,53.74,50,40,6.91
504,Ylojarvi,FI,2021-11-22 17:25:17,61.5563,23.5961,26.94,92,0,6.91
505,Henties Bay,NA,2021-11-22 17:25:53,-22.116,14.2845,60.85,76,0,13.96
506,Twin Falls,US,2021-11-22 17:25:54,42.3505,-114.6445,35.31,80,1,6.91
507,Majene,ID,2021-11-22 17:25:54,-3.5403,118.9707,78.8,86,100,3.6
508,Bowen,AU,2021-11-22 17:25:54,-20.0167,148.2333,71.82,74,49,7.16
509,Avera,US,2021-11-22 17:25:55,33.194,-82.5271,61.48,81,100,12.33
510,Zabaykalsk,RU,2021-11-22 17:25:55,49.6333,117.3167,1.74,91,5,9.57
511,Nhamunda,BR,2021-11-22 17:25:55,-2.1861,-56.7131,90.09,56,99,3.53
512,Havelock,US,2021-11-22 17:26:56,34.8791,-76.9013,66.18,86,100,4.0
513,Smidovich,RU,2021-11-22 17:26:56,48.6,133.8167,25.7,90,100,30.47
514,Amga,RU,2021-11-22 17:26:56,60.8953,131.9608,-30.39,100,78,1.61
515,Waingapu,ID,2021-11-22 17:26:56,-9.6567,120.2641,81.18,76,99,1.54
516,Cidreira,BR,2021-11-22 17:26:57,-30.1811,-50.2056,77.88,58,0,13.11
517,Muravlenko,RU,2021-11-22 17:26:57,63.7898,74.523,15.51,96,100,8.68
518,Dores Do Indaia,BR,2021-11-22 17:26:58,-19.4633,-45.6017,81.77,60,72,3.06
519,Kaitangata,NZ,2021-11-22 17:26:58,-46.2817,169.8464,47.07,93,92,2.93
520,Khuchni,RU,2021-11-22 17:26:58,41.9499,47.9485,48.18,52,3,2.98
521,Ust-Tsilma,RU,2021-11-22 17:26:59,65.441,52.1498,7.36,97,100,3.71
522,Elizabeth City,US,2021-11-22 17:26:59,36.2946,-76.2511,57.22,95,90,8.05
523,Chicama,PE,2021-11-22 17:26:59,-7.8447,-79.1469,66.74,60,86,9.64
524,Turan,VN,2021-11-22 17:23:41,16.0678,108.2208,77.05,88,75,4.61
525,Takoradi,GH,2021-11-22 17:26:59,4.8845,-1.7554,82.54,75,68,9.98
526,Fortuna Foothills,US,2021-11-22 17:27:00,32.6578,-114.4119,71.69,17,1,7.0
527,Ugoofaaru,MV,2021-11-22 17:27:00,5.6667,73.0,81.48,72,22,14.14
528,Zwedru,LR,2021-11-22 17:27:01,6.0667,-8.1281,82.42,66,60,3.09
529,Bosaso,SO,2021-11-22 17:27:01,11.2842,49.1816,77.9,70,88,5.93
530,Balkanabat,TM,2021-11-22 17:27:01,39.5108,54.3671,56.88,48,86,4.25
531,Oranjestad,AW,2021-11-22 17:23:26,12.524,-70.027,85.95,66,20,13.8
532,Malini,RO,2021-11-22 17:27:02,47.4667,26.0833,47.44,80,99,0.43
533,Alegrete,BR,2021-11-22 17:27:02,-29.7831,-55.7919,98.83,20,1,11.63
534,Imeni Poliny Osipenko,RU,2021-11-22 17:27:02,52.4201,136.4853,22.77,91,100,18.68
535,Adrar,MR,2021-11-22 17:27:03,20.5022,-10.0711,87.94,23,100,8.48
536,Leku,ET,2021-11-22 17:27:03,6.8667,38.45,66.94,43,100,4.07
537,Oktyabrsk,KZ,2021-11-22 17:27:03,49.4744,57.4233,36.91,99,100,22.75
538,Ambon,ID,2021-11-22 17:27:04,-3.6954,128.1814,80.55,74,96,3.69
539,Lakes Entrance,AU,2021-11-22 17:27:04,-37.8811,147.981,53.17,92,100,4.59
540,Mugur-Aksy,RU,2021-11-22 17:27:04,50.35,90.5,8.42,52,88,8.12
541,Manadhoo,MV,2021-11-22 17:27:05,5.7667,73.3833,81.45,72,22,14.12
542,Raudeberg,NO,2021-11-22 17:27:05,61.9875,5.1352,45.27,91,98,1.01
543,Tilichiki,RU,2021-11-22 17:27:05,60.4667,166.1,3.18,91,89,10.16
544,Tarauaca,BR,2021-11-22 17:27:06,-8.1614,-70.7656,90.32,52,97,5.99
545,Mount Gambier,AU,2021-11-22 17:27:06,-37.8333,140.7667,55.31,94,100,5.75
546,Batagay-Alyta,RU,2021-11-22 17:27:06,67.8006,130.4114,-16.64,100,96,1.57
547,Lazaro Cardenas,MX,2021-11-22 17:27:06,17.9583,-102.2,83.68,63,4,0.98
548,Atambua,ID,2021-11-22 17:27:07,-9.1061,124.8925,75.92,86,97,2.19
549,Vardo,NO,2021-11-22 17:23:34,70.3705,31.1107,28.38,59,100,26.46
550,Mendoza,AR,2021-11-22 17:26:47,-32.8908,-68.8272,85.53,30,0,12.66
551,Saint-Georges,GD,2021-11-22 17:27:07,12.0564,-61.7485,85.68,70,20,20.71
552,Ketchikan,US,2021-11-22 17:27:08,55.3422,-131.6461,42.78,87,90,13.8
553,Russell,US,2021-11-22 17:27:08,32.3502,-85.1999,60.4,78,90,8.05
554,Bayonet Point,US,2021-11-22 17:27:08,28.3267,-82.6834,75.2,85,80,8.99
555,Wakkanai,JP,2021-11-22 17:27:09,45.4094,141.6739,42.84,80,100,34.54
556,Yenagoa,NG,2021-11-22 17:27:09,4.9247,6.2642,80.4,83,93,3.38
557,Bucerias,MX,2021-11-22 17:27:09,20.75,-105.3333,82.38,51,40,4.61
558,Ferme-Neuve,CA,2021-11-22 17:28:10,46.7001,-75.4493,33.58,61,40,13.06
559,Santa Marta,CO,2021-11-22 17:26:19,11.2408,-74.199,91.35,70,75,6.91
560,Keflavik,IS,2021-11-22 17:28:10,64.0049,-22.5624,44.51,93,90,27.63
561,Pedernales,DO,2021-11-22 17:28:10,18.0384,-71.744,82.36,69,68,7.29
562,Gdansk,PL,2021-11-22 17:28:11,54.3521,18.6464,37.9,92,75,6.91
563,Lucea,JM,2021-11-22 17:28:11,18.451,-78.1736,84.06,70,8,4.88
564,Ramotswa,BW,2021-11-22 17:28:11,-24.8716,25.8699,78.42,86,88,7.23
565,Calvinia,ZA,2021-11-22 17:28:12,-31.4707,19.776,70.57,43,58,16.91
566,Mecca,SA,2021-11-22 17:28:12,21.4267,39.8261,75.22,43,4,8.7
